otu_id,Wood49,Wood32,Wood41,Wood35,Wood9,Wood18,Wood47,Wood29,Wood24,Wood42,Wood30,Wood17,Wood12,Wood51,Wood26,Wood43,Wood37,Wood44,Wood10,Wood28,Wood19,Wood34,Wood52,Wood3,Wood36,Wood22,Wood40,Wood21,Wood31,Wood45,Wood39,Wood27,Wood16,Wood33,Wood11,Wood48,Wood50,Wood38,Wood13,Wood46,Wood20,Wood1,Wood15,taxonomy,Taxon,Taxon Level,Trophic Mode,Guild,Growth Morphology,Trait,Confidence Ranking,Notes,Citation/Source,,,,,,,
OTU_X46,15,3,210,0,0,0,0,1001,10,503,186,55,0,372,0,9,66,0,0,25,187,64,1,277,1,567,0,74,147,0,0,405,45,24,0,143,26,560,0,67,28,0,13,100%|uncultured_fungus|DQ309108|unidentified|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured_fungus,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X47,4,14,5,0,0,38,68,88,14,239,3,229,16,59,79,44,112,117,28,2,5,454,220,22,15,0,637,225,5,0,4,68,7,23,6,17,80,31,116,101,9,9,11,100%|Fungi_sp|KF274463|SH200319.07FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X48,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,36,0,0,0,0,0,0,0,2,0,0,0,0,2769,1,0,0,0,0,2,1,0,0,0,0,0,100%|Penicillium_resedanum|JN689345|SH194198.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_resedanum,Eurotiales,7,Saprotroph,Undefined Saprotroph,Microfungus,NULL,Possible,NULL,b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158',,,,,,
OTU_X49,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%|Scytalidium_sp|GU973733|SH211377.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Incertae_sedis;g__Scytalidium;s__Scytalidium_sp,Scytalidium,13,Saprotroph,Wood Saprotroph,NULL,Soft Rot,Probable,NULL,b'Nilsson T. 1973. Studies on wood degradation and cellulolytic activity of microfungi. No. 104; Costa IPMW, et al. 2012. Mycotaxon 119:26; Tedersoo L, et al. 2014. Science 346:1256688; http://www.apsnet.org/publications/commonnames/Pages/default.aspx',,,,,
OTU_X5,3262,3946,63,3,0,9,2614,4274,4777,752,50,404,2,242,12,818,315,7117,13011,86,2256,2,19,3702,1,1490,27804,45172,1,96,2276,26016,472,35,1,11,317,105,11,1,30,21,0,100%|Xenasma_tulasnelloideum|UDB016396|SH099558.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Xenasmataceae;g__Xenasma;s__Xenasma_tulasnelloideum,Xenasma,13,Saprotroph,Undefined Saprotroph,NULL,NULL,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
OTU_X51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,0,2,2,0,0,0,0,0,0,0,1,1,1609,0,3,0,0,0,0,1,0,0,0,0,680,100%|Phialophora_japonica|AB190378|unidentified|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phialophora;s__Phialophora_japonica,Phialophora,13,Symbiotroph,Endophyte,Facultative Yeast,NULL,Probable,Dark Septate Endophyte, known from plant roots.,b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45; http://mycorrhizas.info/ecmf.html',,,,,
OTU_X52,87,95,3,1,0,9,1,328,8,961,177,242,82,142,2,0,193,9,516,4,411,106,308,19,4,148,10,229,67,0,4,596,8,56,0,86,109,545,26,4,125,0,43,100%|Leotiomycetes_sp|FM172765|SH181089.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__unidentified;f__unidentified;g__unidentified;s__Leotiomycetes_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2465,0,0,0,1,168,0,0,0,0,0,0,0,0,0,0,0,0,100%|Scytalidium_lignicola|KF780592|SH211370.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Incertae_sedis;g__Scytalidium;s__Scytalidium_lignicola,Scytalidium,13,Saprotroph,Wood Saprotroph,NULL,Soft Rot,Probable,NULL,b'Nilsson T. 1973. Studies on wood degradation and cellulolytic activity of microfungi. No. 104; Costa IPMW, et al. 2012. Mycotaxon 119:26; Tedersoo L, et al. 2014. Science 346:1256688; http://www.apsnet.org/publications/commonnames/Pages/default.aspx',,,,,
OTU_X54,2,0,1,14,0,0,230,55,0,0,0,0,1,0,20,0,0,0,1435,0,0,3,0,0,24,0,44,256,0,21,2,0,1,136,0,0,26,0,98,0,491,0,0,100%|Oidiodendron_rhodogenum|KF156313|SH217018.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae_sedis;f__Myxotrichaceae;g__Oidiodendron;s__Oidiodendron_rhodogenum,Oidiodendron,13,Pathotroph-Symbiotroph,Mycorrhizal,Dark Septate Endophyte,NULL,Probable,NULL,b'Newsham 2011. New Phytologist 190:783-793 (as DSE)',,,,,,,
OTU_X55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2787,0,0,0,0,0,0,0,100%|Phanerochaete_sp|AY805618|SH201130.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Phanerochaetaceae;g__Phanerochaete;s__Phanerochaete_sp,Phanerochaete,13,Saprotroph,Wood Saprotroph,Resupinate,White Rot,Highly Probable,NULL,b'Glenn JK, et al. 1983. Biochemical and Biophysical Research Communications 114:1077-1083',,,,,,
OTU_X552,2,0,7,0,0,0,1,8,1,2,36,415,23,24,0,0,0,0,14,3,48,6,12,22,9,2,0,3,14,3,0,63,46,0,0,0,0,214,0,0,5,0,5,100%|Phialocephala_repens|EU434847|SH114309.07FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Vibrisseaceae;g__Phialocephala;s__Phialocephala_repens,Phialocephala,13,Symbiotroph,Endophyte,NULL,NULL,Highly Probable,Dark Septate Endophyte, known from plant roots.,b'Newsham 2011. New Phytologist 190:783-793 (as DSE)',,,,,,
OTU_X56,0,76,4,0,0,0,0,0,7,466,1027,2,0,277,0,360,3,1,0,0,99,0,0,0,0,23,2,0,0,0,0,0,5,0,1,12,0,0,0,0,0,0,0,100%|Sordariales_sp|UDB004030|SH213994.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__unidentified;g__unidentified;s__Sordariales_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X57,62,18,0,89,2,172,268,800,17,6,2,1,1,14,22,0,35,31,26,0,0,3,0,111,33,0,218,425,0,0,3,17,2,0,110,0,9,0,0,54,228,4,7,100%|Leptodontidium_sp|KF823596|SH201720.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Incertae_sedis;g__Leptodontidium;s__Leptodontidium_sp,Leptodontidium,13,Symbiotroph,Endophyte,NULL,NULL,Highly Probable,Dark Septate Endophyte, known from plant roots.,b'Jumpponen A, Trappe J. 1998. New Phytologist 140:295-310 (as DSE); Taylor DL, et al. 2014. Ecological Monographs 84:3-20.',,,,
OTU_X58,16,17,2,2,2,10,1,217,10,338,0,11,0,167,0,33,1,1,79,55,6,43,466,271,9,17,3,26,1,5,0,16,80,0,0,28,23,819,3,13,0,1,2,100%|Ascomycota_sp|HF677177|SH203248.07FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,100%|basidiomycete_sp._22/2-24|AF241333|unidentified|reps|k__Fungi;p__Basidiomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__basidiomycete_sp._22/2-24,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X6,2094,692,6479,32,174,49,44,1387,341,7144,3226,698,787,7640,17,634,127,660,119,9642,4085,980,664,26,21,6880,1110,131,323,3,43,5942,6371,584,3,488,2837,963,11,120,147,49,279,100%|Rhizoscyphus_sp|HM030618|SH214299.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Rhizoscyphus;s__Rhizoscyphus_sp,Rhizoscyphus,13,Symbiotroph,Mycorrhizal,Dark Septate Microfungus,NULL,Possible,Ericoid mycorrhizae have been demonstrated for strains of R. ericae (Vohník et al. 2012); however, that name has been applied broadly in reference to a species group (i.e., the Rhizoscyphus ericae aggregate) that likely contains ectomycorrhizal members as well (Vrålstad et al. 2000),b'Vr\xc3\xa5lstad T, et al. 2000. New Phytologist 145:549-563; Vohn\xc3\xadk M, et al. 2012. PLoS ONE 7:e39524; Tedersoo L, et al. 2014. Science 346:1256688',,
OTU_X60,0,0,0,2,0,16,5,49,0,0,0,0,0,0,0,0,0,0,1617,1,0,0,0,159,0,0,0,8,0,0,1,0,4,97,1,0,0,1,0,0,105,0,1,100%|Helotiales_sp|JX852366|SH221281.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__Helotiales_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1653,0,0,100%|Leotiomycetes_sp|KF617768|SH194394.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__unidentified;f__unidentified;g__unidentified;s__Leotiomycetes_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X612,0,0,1,0,0,0,2,418,0,0,0,0,0,0,1,1,0,0,74,13,0,0,0,0,0,0,0,0,5,0,0,0,2,2,1,7,0,0,0,2,20,0,0,100%|Phaeoacremonium_austroafricanum|EU552158|SH214943.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Togniniaceae;g__Phaeoacremonium;s__Phaeoacremonium_austroafricanum,Phaeoacremonium,13,Pathotroph,Plant Pathogen,NULL,NULL,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
OTU_X614,0,0,19,0,0,0,0,0,0,51,1,0,0,1,0,6,0,0,0,36,2,0,2,0,0,0,0,0,0,0,0,113,0,1,1,0,5,0,0,0,0,0,0,100%|Phialocephala_lagerbergii|AF083197|SH114303.07FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Vibrisseaceae;g__Phialocephala;s__Phialocephala_lagerbergii,Phialocephala,13,Symbiotroph,Endophyte,NULL,NULL,Highly Probable,Dark Septate Endophyte, known from plant roots.,b'Newsham 2011. New Phytologist 190:783-793 (as DSE)',,,,,,
OTU_X62,13,6,13,79,12,0,107,23,0,113,20,105,36,5,5,37,131,0,0,11,0,21,700,940,2,0,55,125,211,0,541,6,4,103,0,476,498,141,0,0,1231,1,1,100%|Atheliaceae_sp|DQ276867|SH180226.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Atheliaceae;g__unidentified;s__Atheliaceae_sp,Atheliaceae,9,Pathotroph-Saprotroph-Symbiotroph,Mycorrhizal,Corticioid,NULL,Possible,Many species form ectomycorrhizal associations, often occupying a dominant position in mycorrhizal communities. Other species are pathogens of many different plants and even lichens, and one species has even been suggested to form a lichen association with cyanobacteria. Yet more species are sparse and active decomposers, and a few are aquatic (Cannon & Kirk 2007),b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge',,
OTU_X63,0,0,2,0,0,0,0,38,0,0,28,0,0,2,0,0,16,0,0,1,0,0,1846,0,0,0,0,0,168,0,0,0,6,0,0,2,0,0,0,10,0,0,0,100%|Agaricales_sp|JQ358809|SH220723.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__Agaricales_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X64,0,12,11,0,0,2,2,1827,0,16,0,1,1,0,0,23,81,39,8,19,900,0,1,2,14,5,0,82,10,7,3,63,5,33,3,2,424,1,5,0,12,0,3,100%|Leotiomycetes_sp|KF428326|SH181080.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__unidentified;f__unidentified;g__unidentified;s__Leotiomycetes_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X65,0,0,5,0,0,0,0,56,0,3,0,0,0,0,0,0,8,81,0,2,24,0,2,13,4,0,414,0,0,0,1,0,0,723,0,0,0,2,0,14,302,0,657,100%|Scleroconidioma_sphagnicola|AY220610|SH206395.07FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Incertae_sedis;f__Incertae_sedis;g__Scleroconidioma;s__Scleroconidioma_sphagnicola,Scleroconidioma,13,Pathotroph,Plant Pathogen,NULL,NULL,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
OTU_X66,107,9,52,5,16,21,20,253,165,3,3,353,12,23,7,79,46,53,58,54,166,217,588,54,18,313,211,328,36,14,11,290,21,52,15,170,7,30,36,130,435,108,88,100%|Cenococcum_geophilum|AY394919|SH199612.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Hysteriales;f__Gloniaceae;g__Cenococcum;s__Cenococcum_geophilum,Cenococcum,13,Symbiotroph,Mycorrhizal,NULL,NULL,Highly Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
OTU_X68,201,0,678,0,0,0,0,0,0,148,85,3,14,105,0,0,0,0,109,177,2,0,0,28,0,0,0,0,2,0,0,107,0,0,0,1,0,751,0,9,0,0,2,100%|Helotiales_sp|KF823607|SH192787.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__Helotiales_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,894,20,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,40,0,1219,100%|Trechispora_sp|KJ140560|SH199386.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__Trechispora_sp,Trechispora,13,Saprotroph,Wood Saprotroph,Resupinate,White Rot,Highly Probable,NULL,b'Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo; Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 Uncertain.; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 (not ECM).',,,
OTU_X7,292,716,1373,8,41,9,11,186,144,8184,3168,1150,248,462,4,465,16,0,1772,2419,2344,852,1668,638,393,416,135,202,1779,147,2,9556,5301,58,88,2100,4102,5151,10,93,2968,0,139,100%|Phialocephala_dimorphospora|AF486121|SH204988.07FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Vibrisseaceae;g__Phialocephala;s__Phialocephala_dimorphospora,Phialocephala,13,Symbiotroph,Endophyte,NULL,NULL,Highly Probable,Dark Septate Endophyte, known from plant roots.,b'Newsham 2011. New Phytologist 190:783-793 (as DSE)',,,,,,
OTU_X71,16,7,95,4,5,0,3,76,29,1,21,173,8,17,0,100,168,0,2,60,399,34,58,3,2,11,184,2,29,1,2,4,102,7,0,5,630,1,13,0,9,4,1,100%|Chaetosphaeriaceae_sp|JX317411|SH181578.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__unidentified;s__Chaetosphaeriaceae_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X72,64,0,13,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,154,0,0,0,4,0,0,0,0,0,97,9,2,945,1,0,100%|Helotiales_sp|AF081443|SH201620.07FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__Helotiales_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X73,1,0,0,0,0,0,17,1241,0,0,0,0,0,0,0,0,0,0,8,54,6,0,0,1,0,0,10,0,0,1,0,23,3,20,2,20,0,17,0,0,5,2,0,100%|Lecythophora_sp|KF823594|SH211883.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Lecythophora;s__Lecythophora_sp,Lecythophora,13,Symbiotroph,Endophyte,NULL,NULL,Highly Probable,Dark Septate Endophyte, known from plant roots.,b'Taylor DL, et al. 2014. Ecological Monographs 84:3-20',,,,,
OTU_X74,0,1,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,1369,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,100%|Lactarius_imperceptus|JQ272401|SH182386.07FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius_imperceptus,Lactarius,13,Symbiotroph,Mycorrhizal,Agaricoid,NULL,Highly Probable,Common name - milk-cap,b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263; http://mycorrhizas.info/ecmf.html',,,,,
OTU_X75,0,8,10,0,1,15,9,83,12,65,12,22,9,1,46,0,144,4,55,40,17,15,162,835,22,3,121,55,35,10,18,89,13,13,2,13,11,20,166,12,76,21,29,100%|Exophiala_moniliae|GU225948|SH199200.07FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_moniliae,Exophiala,13,Saprotroph,Undefined Saprotroph,Facultative Yeast,NULL,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688, Nagy GL, et al. 2014. Nature Communications 5:4471',,,,
OTU_X76,0,0,0,0,0,0,0,25,0,1,0,15,0,0,0,37,0,0,0,0,0,0,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,100%|Hypocrea_lixii|AF486028|SH190880.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Hypocrea;s__Hypocrea_lixii,Hypocrea,13,Pathotroph,Plant Pathogen,NULL,NULL,Highly Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688; Samuels G. 2007, self published',,,,,
OTU_X77,30,0,184,4,1,3,13,54,9,97,5,39,16,72,6,37,32,2,2,55,37,28,26,24,3,12,36,10,19,0,0,126,124,36,1,48,82,59,2,11,26,11,44,100%|Herpotrichiellaceae_sp|GU997952|SH213272.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__Herpotrichiellaceae_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X78,4,16,1,4,0,0,17,1,21,7,0,4,0,0,88,1,194,0,0,6,0,93,5,136,23,0,287,20,0,3,34,11,0,2,0,0,0,0,11,14,260,0,0,100%|Sugiyamaella_marilandica|DQ911445|SH192469.07FU|refs|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Trichomonascaceae;g__Sugiyamaella;s__Sugiyamaella_marilandica,Saccharomycetales,7,Saprotroph,Undefined Saprotroph,Yeast,NULL,Possible,NULL,b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158',,,,,,
OTU_X79,27,0,3,0,0,10,19,39,3,3,4,21,0,11,15,0,38,0,45,22,6,12,79,79,35,0,69,329,5,4,7,9,1,41,15,22,0,0,38,32,83,22,33,100%|Cladophialophora_sylvestris|EU137330|SH193247.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_sylvestris,Cladophialophora,13,Saprotroph,Undefined Saprotroph,Facultative Yeast,NULL,Probable,NULL,b'James TY, et al. 2006. Nature 443:818-822',,,,,,
OTU_X8,6,1,1146,6,401,155,1,373,58,2099,159,12,2,43,1,185,147,9,3,950,17601,6,10,4,27,87,9,175,1276,4,0,314,11582,10444,1,7,9861,254,0,1,48,45,3,100%|Hyaloscypha_sp|JX507670|SH181106.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Hyaloscypha;s__Hyaloscypha_sp,Hyaloscypha,13,Saprotroph,Undefined Saprotroph,NULL,NULL,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
OTU_X80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,1,0,1127,0,0,0,21,0,0,0,0,0,0,0,0,0,100%|Colpoma_sp|HQ873705|SH183987.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Colpoma;s__Colpoma_sp,Colpoma,13,Pathotroph,Plant Pathogen,NULL,NULL,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
OTU_X81,0,1,4,0,4,0,0,12,2,6,0,42,0,0,0,1,81,0,80,16,2,41,0,66,6,36,248,242,1,1,39,2,17,9,0,11,0,3,34,15,108,0,29,100%|Oidiodendron_echinulatum|HQ157891|SH216993.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae_sedis;f__Myxotrichaceae;g__Oidiodendron;s__Oidiodendron_echinulatum,Oidiodendron,13,Pathotroph-Symbiotroph,Mycorrhizal,Dark Septate Endophyte,NULL,Probable,NULL,b'Newsham 2011. New Phytologist 190:783-793 (as DSE)',,,,,,,
OTU_X82,2,0,29,0,0,0,0,138,4,0,0,0,0,1,0,0,0,0,44,36,2,0,0,3,0,0,0,3,9,2,1,508,10,2,1,4,0,0,0,1,305,2,0,100%|Dothideomycetes_sp|HM030634|SH199055.07FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X83,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,100%|Fibroporia_norrlandica|KC595908|SH178791.07FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Fomitopsidaceae;g__Fibroporia;s__Fibroporia_norrlandica,Fibroporia,13,Saprotroph,Wood Saprotroph,Resupinate,Brown Rot,Probable,NULL,b'Tedersoo L, et al. 2014. Science 346:1256688',,,,,,
OTU_X84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,1,0,0,0,5,5,0,0,0,0,3,421,0,0,0,7,0,0,0,0,0,0,0,127,100%|Fungi_sp|KF274203|SH180912.07FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X85,2,3,0,1,0,138,37,3,10,9,0,19,29,0,0,0,30,0,1,2,0,37,49,25,124,6,92,111,0,0,0,4,0,2,11,3,4,1,109,69,1,13,8,100%|Tremellomycetes_sp|KF274422|SH180911.07FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__unidentified;f__unidentified;g__unidentified;s__Tremellomycetes_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
OTU_X86,18,18,57,0,4,14,7,2,20,105,16,115,0,32,0,187,60,6,17,12,77,23,360,8,0,230,9,16,25,0,1,31,85,0,0,132,35,41,0,0,12,0,1,100%|Cladophialophora_sp|EU139130|SH213279.07FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_sp,Cladophialophora,13,Saprotroph,Undefined Saprotroph,Facultative Yeast,NULL,Probable,NULL,b'James TY, et al. 2006. Nature 443:818-822',,,,,,
OTU_X87,1,7,5,6,1,2,8,16,50,0,0,7,0,1,5,1,40,49,40,40,6,16,0,37,49,10,212,711,0,4,18,18,0,1,2,4,3,2,4,0,29,20,16,100%|Spencermartinsiella_sp._UFMG-CM-Y2169|KU214873|unidentified|reps|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Trichomonascaceae;g__Spencermartinsiella;s__Spencermartinsiella_sp._UFMG-CM-Y2169,Saccharomycetales,7,Saprotroph,Undefined Saprotroph,Yeast,NULL,Possible,NULL,b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158',,,,,,
OTU_X88,0,23,0,0,0,7,6,1,0,0,2,1,3,0,0,0,0,7,0,1,0,0,0,0,4,0,33,1,0,3,16,0,0,9,4,0,0,0,9,9,796,1,2,100%|Pezicula_ocellata|AF141181|SH201638.07FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__Pezicula;s__Pezicula_ocellata,Pezicula,13,Pathotroph-Saprotroph,Undefined Saprotroph,NULL,NULL,Probable,Most species in Pezicula are only known as saprobes or harmless endophytes, and occasionally as weak plant pathogens.,b'Chen C, et al. 2015. Fungal Biology 10.1016/j.funbio.2015.09.013; Tedersoo L, et al. 2014. Science 346:1256688',,,,
OTU_X89,0,0,0,0,74,6,0,0,3,6,0,288,0,0,22,1,3,0,213,2,3,0,37,123,5,0,0,66,0,0,51,0,0,3,0,0,0,0,34,53,18,179,270,100%|Oidiodendron_griseum|AF062793|SH216992.07FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae_sedis;f__Myxotrichaceae;g__Oidiodendron;s__Oidiodendron_griseum,Oidiodendron,13,Pathotroph-Symbiotroph,Mycorrhizal,Dark Septate Endophyte,NULL,Probable,NULL,b'Newsham 2011. New Phytologist 190:783-793 (as DSE)',,,,,,,
OTU_X9,3,7,12443,0,276,11,0,0,0,8,0,0,2,0,0,0,0,1,2,24690,0,0,4,0,1,0,2,0,4,0,0,9,0,98,0,0,0,4,0,0,1,0,974,100%|Sordariomycetes_sp|KF412375|SH222024.07FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified;g__unidentified;s__Sordariomycetes_sp,-,-,-,-,-,-,-,Unassigned,-,,,,,,,
